ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,136,-1,-1,-1,-1,-1,-1
_15_24,5,0,-1,27,6,3,0,0,-1
_25_34,38,3,-1,-1,0,3,0,3,-1
_35_44,73,6,-1,-1,3,0,0,3,-1
_45_54,60,9,-1,-1,0,0,0,3,-1
_55_64,58,3,-1,-1,3,3,0,10,-1
_65_74,47,0,-1,-1,0,0,0,10,-1
_75_84,13,3,-1,-1,0,3,3,3,-1
_85_99,4,0,-1,-1,0,0,0,0,-1
