ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,80,-1,-1,-1,-1,-1,-1
_15_24,5,0,-1,23,6,0,10,0,-1
_25_34,24,0,-1,-1,9,0,0,0,-1
_35_44,49,4,-1,-1,3,0,6,0,-1
_45_54,37,6,-1,-1,0,0,0,0,-1
_55_64,22,6,-1,-1,0,0,3,8,-1
_65_74,14,0,-1,-1,0,0,0,5,-1
_75_84,7,0,-1,-1,0,4,0,7,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
