ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,71,-1,-1,-1,-1,-1,-1
_15_24,0,3,-1,68,28,8,0,0,-1
_25_34,16,0,-1,-1,15,0,0,0,-1
_35_44,57,3,-1,-1,3,0,0,3,-1
_45_54,108,7,-1,-1,0,3,0,3,-1
_55_64,50,3,-1,-1,0,0,0,8,-1
_65_74,12,0,-1,-1,0,0,0,7,-1
_75_84,8,0,-1,-1,0,3,0,21,-1
_85_99,3,3,-1,-1,0,3,0,21,-1
