ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,64,-1,-1,-1,-1,-1,-1
_15_24,5,0,-1,25,13,0,0,0,-1
_25_34,21,0,-1,-1,9,3,0,0,-1
_35_44,38,8,-1,-1,0,0,0,0,-1
_45_54,41,14,-1,-1,0,3,0,4,-1
_55_64,40,8,-1,-1,0,0,0,6,-1
_65_74,13,0,-1,-1,0,0,0,7,-1
_75_84,11,0,-1,-1,0,3,3,11,-1
_85_99,3,0,-1,-1,0,3,0,5,-1
