ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,204,-1,-1,-1,-1,-1,-1
_15_24,13,3,-1,36,27,0,4,3,-1
_25_34,108,16,-1,-1,5,0,4,6,-1
_35_44,109,15,-1,-1,0,0,3,3,-1
_45_54,60,6,-1,-1,3,0,0,3,-1
_55_64,29,3,-1,-1,0,3,0,6,-1
_65_74,9,3,-1,-1,0,0,3,3,-1
_75_84,3,0,-1,-1,0,3,0,0,-1
_85_99,0,0,-1,-1,0,3,0,0,-1
