ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,43,-1,-1,-1,-1,-1,-1
_15_24,0,0,-1,26,7,0,0,0,-1
_25_34,17,0,-1,-1,4,0,6,0,-1
_35_44,34,4,-1,-1,3,3,0,0,-1
_45_54,33,6,-1,-1,0,0,0,0,-1
_55_64,22,0,-1,-1,0,3,0,4,-1
_65_74,14,3,-1,-1,0,3,0,3,-1
_75_84,11,3,-1,-1,0,3,0,7,-1
_85_99,0,0,-1,-1,0,0,0,3,-1
