ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,67,-1,-1,-1,-1,-1,-1
_15_24,4,0,-1,11,9,3,0,0,-1
_25_34,22,5,-1,-1,6,3,0,5,-1
_35_44,32,8,-1,-1,0,0,0,0,-1
_45_54,29,6,-1,-1,0,3,0,3,-1
_55_64,17,4,-1,-1,0,0,0,4,-1
_65_74,17,3,-1,-1,0,3,0,12,-1
_75_84,15,3,-1,-1,0,3,0,5,-1
_85_99,3,0,-1,-1,0,3,0,5,-1
