ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,63,-1,-1,-1,-1,-1,-1
_15_24,6,0,-1,12,12,0,7,0,-1
_25_34,37,3,-1,-1,0,3,0,4,-1
_35_44,32,15,-1,-1,0,0,0,4,-1
_45_54,19,4,-1,-1,6,0,0,0,-1
_55_64,23,3,-1,-1,0,4,0,12,-1
_65_74,29,0,-1,-1,0,4,0,12,-1
_75_84,15,3,-1,-1,0,0,0,20,-1
_85_99,0,3,-1,-1,0,0,0,3,-1
