ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,56,-1,-1,-1,-1,-1,-1
_15_24,3,0,-1,13,9,0,0,0,-1
_25_34,23,9,-1,-1,4,0,0,0,-1
_35_44,28,10,-1,-1,0,3,3,0,-1
_45_54,25,7,-1,-1,0,0,0,0,-1
_55_64,24,0,-1,-1,0,0,3,8,-1
_65_74,4,0,-1,-1,0,3,0,3,-1
_75_84,8,3,-1,-1,0,0,0,6,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
