ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,89,-1,-1,-1,-1,-1,-1
_15_24,8,7,-1,23,19,7,3,0,-1
_25_34,36,11,-1,-1,9,12,0,0,-1
_35_44,37,15,-1,-1,4,3,0,0,-1
_45_54,40,13,-1,-1,4,6,0,3,-1
_55_64,20,7,-1,-1,0,3,0,5,-1
_65_74,20,0,-1,-1,0,8,0,0,-1
_75_84,8,6,-1,-1,0,7,0,8,-1
_85_99,0,0,-1,-1,0,6,0,0,-1
