ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,151,-1,-1,-1,-1,-1,-1
_15_24,26,3,-1,26,12,16,12,3,-1
_25_34,67,13,-1,-1,0,3,9,5,-1
_35_44,89,11,-1,-1,0,0,0,6,-1
_45_54,37,8,-1,-1,0,5,0,7,-1
_55_64,18,3,-1,-1,0,3,0,3,-1
_65_74,14,3,-1,-1,4,0,0,8,-1
_75_84,6,0,-1,-1,0,0,0,12,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
