ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,120,-1,-1,-1,-1,-1,-1
_15_24,13,3,-1,23,22,0,0,0,-1
_25_34,51,4,-1,-1,12,3,0,0,-1
_35_44,49,7,-1,-1,3,0,4,0,-1
_45_54,49,0,-1,-1,0,6,3,3,-1
_55_64,36,3,-1,-1,0,3,0,7,-1
_65_74,16,0,-1,-1,0,6,0,8,-1
_75_84,3,3,-1,-1,0,3,0,10,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
