ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,113,-1,-1,-1,-1,-1,-1
_15_24,6,0,-1,19,8,3,5,0,-1
_25_34,39,12,-1,-1,0,3,0,3,-1
_35_44,51,28,-1,-1,3,0,0,0,-1
_45_54,25,5,-1,-1,3,3,0,3,-1
_55_64,47,5,-1,-1,3,0,0,5,-1
_65_74,48,0,-1,-1,3,0,0,11,-1
_75_84,23,0,-1,-1,0,3,4,8,-1
_85_99,0,4,-1,-1,0,3,0,0,-1
