ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,74,-1,-1,-1,-1,-1,-1
_15_24,6,0,-1,19,7,0,3,0,-1
_25_34,25,5,-1,-1,12,0,3,0,-1
_35_44,49,4,-1,-1,5,0,0,4,-1
_45_54,33,8,-1,-1,0,0,0,0,-1
_55_64,45,0,-1,-1,0,0,0,0,-1
_65_74,20,0,-1,-1,0,3,0,8,-1
_75_84,3,3,-1,-1,0,3,3,3,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
