ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,66,-1,-1,-1,-1,-1,-1
_15_24,9,0,-1,19,14,3,3,0,-1
_25_34,30,0,-1,-1,9,0,3,0,-1
_35_44,40,7,-1,-1,0,3,0,3,-1
_45_54,23,8,-1,-1,0,3,0,6,-1
_55_64,14,4,-1,-1,0,3,3,0,-1
_65_74,16,0,-1,-1,0,0,0,8,-1
_75_84,11,0,-1,-1,0,0,0,6,-1
_85_99,0,0,-1,-1,0,0,0,4,-1
