ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,51,-1,-1,-1,-1,-1,-1
_15_24,12,4,-1,11,9,4,0,0,-1
_25_34,18,7,-1,-1,0,0,3,0,-1
_35_44,28,11,-1,-1,0,0,3,3,-1
_45_54,17,6,-1,-1,0,0,0,6,-1
_55_64,7,3,-1,-1,0,0,0,8,-1
_65_74,5,0,-1,-1,0,3,3,5,-1
_75_84,8,5,-1,-1,0,0,0,8,-1
_85_99,0,0,-1,-1,0,0,0,6,-1
