ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,76,-1,-1,-1,-1,-1,-1
_15_24,6,0,-1,38,26,0,0,0,-1
_25_34,31,4,-1,-1,19,0,0,0,-1
_35_44,45,3,-1,-1,4,0,0,0,-1
_45_54,69,6,-1,-1,0,0,0,0,-1
_55_64,75,3,-1,-1,3,0,3,7,-1
_65_74,14,0,-1,-1,0,3,0,4,-1
_75_84,5,0,-1,-1,0,8,0,0,-1
_85_99,0,4,-1,-1,0,0,0,0,-1
