ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,139,-1,-1,-1,-1,-1,-1
_15_24,24,0,-1,62,20,3,3,0,-1
_25_34,51,6,-1,-1,16,3,3,3,-1
_35_44,63,18,-1,-1,5,3,0,6,-1
_45_54,52,12,-1,-1,0,0,0,8,-1
_55_64,21,11,-1,-1,0,6,0,3,-1
_65_74,14,3,-1,-1,0,3,0,4,-1
_75_84,5,0,-1,-1,0,4,0,11,-1
_85_99,0,0,-1,-1,0,3,0,0,-1
