ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,64,-1,-1,-1,-1,-1,-1
_15_24,7,0,-1,11,20,0,0,0,-1
_25_34,31,3,-1,-1,7,3,0,0,-1
_35_44,34,4,-1,-1,0,0,0,3,-1
_45_54,26,11,-1,-1,0,3,0,3,-1
_55_64,18,3,-1,-1,0,0,0,3,-1
_65_74,6,0,-1,-1,0,0,0,3,-1
_75_84,0,0,-1,-1,0,0,0,3,-1
_85_99,0,0,-1,-1,0,0,0,3,-1
