ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,47,-1,-1,-1,-1,-1,-1
_15_24,3,0,-1,16,13,0,3,0,-1
_25_34,25,0,-1,-1,3,0,3,4,-1
_35_44,34,11,-1,-1,0,0,3,0,-1
_45_54,32,6,-1,-1,0,0,0,4,-1
_55_64,30,3,-1,-1,0,3,0,11,-1
_65_74,12,0,-1,-1,0,0,0,3,-1
_75_84,0,0,-1,-1,0,3,0,3,-1
_85_99,0,0,-1,-1,0,3,0,0,-1
