ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,63,-1,-1,-1,-1,-1,-1
_15_24,7,0,-1,19,12,3,0,0,-1
_25_34,27,5,-1,-1,0,0,0,0,-1
_35_44,40,11,-1,-1,3,0,0,6,-1
_45_54,26,6,-1,-1,0,0,3,3,-1
_55_64,21,0,-1,-1,0,3,0,3,-1
_65_74,11,0,-1,-1,0,0,0,0,-1
_75_84,3,0,-1,-1,0,3,0,3,-1
_85_99,0,0,-1,-1,0,3,0,3,-1
