ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,68,-1,-1,-1,-1,-1,-1
_15_24,0,3,-1,23,19,4,0,0,-1
_25_34,27,6,-1,-1,3,3,0,3,-1
_35_44,18,7,-1,-1,3,5,0,0,-1
_45_54,27,0,-1,-1,3,0,0,9,-1
_55_64,15,7,-1,-1,0,0,0,5,-1
_65_74,14,5,-1,-1,3,0,0,14,-1
_75_84,6,3,-1,-1,0,3,0,3,-1
_85_99,0,3,-1,-1,0,0,0,3,-1
