ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,164,-1,-1,-1,-1,-1,-1
_15_24,6,0,-1,46,25,3,3,0,-1
_25_34,79,3,-1,-1,13,0,9,3,-1
_35_44,94,5,-1,-1,0,4,0,3,-1
_45_54,68,17,-1,-1,0,3,0,0,-1
_55_64,19,8,-1,-1,0,0,0,3,-1
_65_74,13,0,-1,-1,0,6,0,0,-1
_75_84,0,0,-1,-1,0,6,0,0,-1
_85_99,0,3,-1,-1,0,0,0,0,-1
