ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,104,-1,-1,-1,-1,-1,-1
_15_24,0,0,-1,43,30,5,0,0,-1
_25_34,31,3,-1,-1,12,3,4,3,-1
_35_44,71,6,-1,-1,5,0,3,3,-1
_45_54,54,15,-1,-1,0,0,3,6,-1
_55_64,57,9,-1,-1,0,5,0,0,-1
_65_74,21,0,-1,-1,0,3,4,11,-1
_75_84,9,4,-1,-1,0,3,0,12,-1
_85_99,3,3,-1,-1,0,3,0,3,-1
