ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,74,-1,-1,-1,-1,-1,-1
_15_24,8,0,-1,22,10,3,0,0,-1
_25_34,17,9,-1,-1,6,3,0,3,-1
_35_44,39,6,-1,-1,0,0,0,3,-1
_45_54,59,11,-1,-1,0,0,0,9,-1
_55_64,38,0,-1,-1,0,0,0,0,-1
_65_74,18,0,-1,-1,0,0,0,0,-1
_75_84,7,0,-1,-1,0,0,0,5,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
