ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,201,-1,-1,-1,-1,-1,-1
_15_24,7,3,-1,48,23,5,0,3,-1
_25_34,62,0,-1,-1,7,0,4,3,-1
_35_44,112,7,-1,-1,3,0,3,0,-1
_45_54,81,8,-1,-1,0,0,0,9,-1
_55_64,43,3,-1,-1,0,0,0,16,-1
_65_74,16,0,-1,-1,0,0,0,18,-1
_75_84,11,3,-1,-1,0,3,0,7,-1
_85_99,0,0,-1,-1,0,3,0,3,-1
