zoneName,NF_ABS,NF_SP,HF1_ABS,HF1_SP,HF2_ABS,HF2_SP,HF3_ABS,HF3_SP,HF4_ABS,HF4_SP,HF5_ABS,HF5_SP,HF6_ABS,HF6_SP,HF7_ABS,HF7_SP,HF8_ABS,HF8_SP,HF9_ABS,HF9_SP,HF10_ABS,HF10_SP,HF11_ABS,HF11_SP,HF12_ABS,HF12_SP,HF13_ABS,HF13_SP,HF14_ABS,HF14_SP,HF15_ABS,HF15_SP,HF16_ABS,HF16_SP,Unknown_ABS,Unknown_SP
1190211,0.176,0.18032786885245902,0.248,0.22950819672131148,0.0,0.0,0.024,0.02459016393442623,0.0,0.0,0.264,0.27049180327868855,0.0,0.0,0.04,0.040983606557377046,0.112,0.11475409836065574,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.04918032786885246,0.0,0.0,0.0,0.0,0.064,0.06557377049180328,0.024,0.02459016393442623,0.0,0.0
1190210,0.39661016949152544,0.4076655052264808,0.2677966101694915,0.24738675958188153,0.0,0.0,0.01694915254237288,0.017421602787456445,0.0,0.0,0.11864406779661017,0.12195121951219512,0.023728813559322035,0.024390243902439025,0.03389830508474576,0.03484320557491289,0.020338983050847456,0.020905923344947737,0.0,0.0,0.010169491525423728,0.010452961672473868,0.0,0.0,0.03728813559322034,0.03832752613240418,0.0,0.0,0.03389830508474576,0.03484320557491289,0.02711864406779661,0.027874564459930314,0.013559322033898305,0.013937282229965157,0.0,0.0
1192107,0.3652173913043478,0.3684210526315789,0.24347826086956523,0.23684210526315788,0.0,0.0,0.013043478260869565,0.013157894736842105,0.013043478260869565,0.013157894736842105,0.1,0.10087719298245613,0.013043478260869565,0.013157894736842105,0.02608695652173913,0.02631578947368421,0.04782608695652174,0.04824561403508772,0.0,0.0,0.0,0.0,0.021739130434782608,0.021929824561403508,0.06521739130434782,0.06578947368421052,0.017391304347826087,0.017543859649122806,0.017391304347826087,0.017543859649122806,0.05652173913043478,0.05701754385964912,0.0,0.0,0.0,0.0
1192106,0.3211920529801324,0.3211920529801324,0.22847682119205298,0.22847682119205298,0.0,0.0,0.019867549668874173,0.019867549668874173,0.009933774834437087,0.009933774834437087,0.0728476821192053,0.0728476821192053,0.023178807947019868,0.023178807947019868,0.0,0.0,0.08278145695364239,0.08278145695364239,0.0,0.0,0.009933774834437087,0.009933774834437087,0.019867549668874173,0.019867549668874173,0.12251655629139073,0.12251655629139073,0.013245033112582781,0.013245033112582781,0.0,0.0,0.06291390728476821,0.06291390728476821,0.013245033112582781,0.013245033112582781,0.0,0.0
1192105,0.1514360313315927,0.1514360313315927,0.20365535248041775,0.20365535248041775,0.013054830287206266,0.013054830287206266,0.02349869451697128,0.02349869451697128,0.031331592689295036,0.031331592689295036,0.13838120104438642,0.13838120104438642,0.0391644908616188,0.0391644908616188,0.033942558746736295,0.033942558746736295,0.08093994778067885,0.08093994778067885,0.007832898172323759,0.007832898172323759,0.028720626631853787,0.028720626631853787,0.02610966057441253,0.02610966057441253,0.1227154046997389,0.1227154046997389,0.02610966057441253,0.02610966057441253,0.010443864229765013,0.010443864229765013,0.06266318537859007,0.06266318537859007,0.0,0.0,0.0,0.0
1192104,0.3968253968253968,0.3968253968253968,0.21031746031746032,0.21031746031746032,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.07142857142857142,0.07142857142857142,0.0,0.0,0.015873015873015872,0.015873015873015872,0.07539682539682539,0.07539682539682539,0.011904761904761904,0.011904761904761904,0.015873015873015872,0.015873015873015872,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.015873015873015872,0.015873015873015872,0.06746031746031746,0.06746031746031746,0.0,0.0,0.0,0.0
1192103,0.35172413793103446,0.35172413793103446,0.23448275862068965,0.23448275862068965,0.027586206896551724,0.027586206896551724,0.0,0.0,0.020689655172413793,0.020689655172413793,0.0896551724137931,0.0896551724137931,0.04827586206896552,0.04827586206896552,0.0,0.0,0.06896551724137931,0.06896551724137931,0.0,0.0,0.0,0.0,0.020689655172413793,0.020689655172413793,0.07586206896551724,0.07586206896551724,0.0,0.0,0.0,0.0,0.06206896551724138,0.06206896551724138,0.0,0.0,0.0,0.0
1192102,0.25573770491803277,0.2653061224489796,0.34098360655737703,0.3163265306122449,0.0,0.0,0.01639344262295082,0.017006802721088437,0.022950819672131147,0.023809523809523808,0.10819672131147541,0.11224489795918367,0.009836065573770493,0.01020408163265306,0.009836065573770493,0.01020408163265306,0.10163934426229508,0.1054421768707483,0.0,0.0,0.0,0.0,0.013114754098360656,0.013605442176870748,0.04590163934426229,0.047619047619047616,0.009836065573770493,0.01020408163265306,0.01639344262295082,0.017006802721088437,0.04918032786885246,0.05102040816326531,0.0,0.0,0.0,0.0
1192101,0.27699530516431925,0.27699530516431925,0.2535211267605634,0.2535211267605634,0.0,0.0,0.028169014084507043,0.028169014084507043,0.0,0.0,0.14553990610328638,0.14553990610328638,0.0,0.0,0.014084507042253521,0.014084507042253521,0.09389671361502347,0.09389671361502347,0.0,0.0,0.014084507042253521,0.014084507042253521,0.0,0.0,0.09859154929577464,0.09859154929577464,0.0,0.0,0.0,0.0,0.07511737089201878,0.07511737089201878,0.0,0.0,0.0,0.0
1192111,0.24822695035460993,0.24822695035460993,0.3475177304964539,0.3475177304964539,0.0,0.0,0.0,0.0,0.0,0.0,0.1702127659574468,0.1702127659574468,0.0,0.0,0.0,0.0,0.07801418439716312,0.07801418439716312,0.0,0.0,0.0,0.0,0.0,0.0,0.03546099290780142,0.03546099290780142,0.0,0.0,0.028368794326241134,0.028368794326241134,0.06382978723404255,0.06382978723404255,0.028368794326241134,0.028368794326241134,0.0,0.0
