zoneName,NF_ABS,NF_SP,HF1_ABS,HF1_SP,HF2_ABS,HF2_SP,HF3_ABS,HF3_SP,HF4_ABS,HF4_SP,HF5_ABS,HF5_SP,HF6_ABS,HF6_SP,HF7_ABS,HF7_SP,HF8_ABS,HF8_SP,HF9_ABS,HF9_SP,HF10_ABS,HF10_SP,HF11_ABS,HF11_SP,HF12_ABS,HF12_SP,HF13_ABS,HF13_SP,HF14_ABS,HF14_SP,HF15_ABS,HF15_SP,HF16_ABS,HF16_SP,Unknown_ABS,Unknown_SP
1180703,0.2534246575342466,0.23943661971830985,0.2945205479452055,0.3028169014084507,0.0,0.0,0.06164383561643835,0.07042253521126761,0.0410958904109589,0.0,0.17123287671232876,0.19014084507042253,0.0,0.0,0.02054794520547945,0.028169014084507043,0.0410958904109589,0.04929577464788732,0.0,0.0,0.02054794520547945,0.035211267605633804,0.0410958904109589,0.0,0.02054794520547945,0.04225352112676056,0.0,0.0,0.0,0.0,0.03424657534246575,0.04225352112676056,0.0,0.0,0.0,0.0
1182507,0.09569377990430622,0.09009009009009009,0.2822966507177033,0.2702702702702703,0.0,0.02702702702702703,0.0430622009569378,0.036036036036036036,0.028708133971291867,0.04054054054054054,0.22488038277511962,0.22072072072072071,0.0,0.0,0.03349282296650718,0.02702702702702703,0.11961722488038277,0.11261261261261261,0.014354066985645933,0.02252252252252252,0.014354066985645933,0.02252252252252252,0.0,0.0,0.08133971291866028,0.07657657657657657,0.0,0.0,0.023923444976076555,0.0,0.019138755980861243,0.02702702702702703,0.019138755980861243,0.02702702702702703,0.0,0.0
1181111,0.16666666666666666,0.1875,0.26811594202898553,0.2361111111111111,0.0,0.0,0.057971014492753624,0.05555555555555555,0.0,0.0,0.2608695652173913,0.2638888888888889,0.0,0.0,0.021739130434782608,0.0,0.10869565217391304,0.1111111111111111,0.0,0.0,0.0,0.0,0.021739130434782608,0.041666666666666664,0.028985507246376812,0.034722222222222224,0.0,0.0,0.028985507246376812,0.027777777777777776,0.036231884057971016,0.041666666666666664,0.0,0.0,0.0,0.0
1180401,0.019077901430842606,0.019138755980861243,0.1907790143084261,0.17543859649122806,0.04769475357710652,0.049441786283891544,0.11446740858505565,0.11642743221690591,0.030206677265500796,0.03189792663476874,0.4292527821939587,0.43221690590111644,0.03179650238473768,0.028708133971291867,0.02384737678855326,0.025518341307814992,0.04451510333863275,0.04784688995215311,0.0,0.0,0.025437201907790145,0.02711323763955343,0.0,0.0,0.012718600953895072,0.01594896331738437,0.00794912559618442,0.009569377990430622,0.0,0.0,0.012718600953895072,0.01594896331738437,0.009538950715421303,0.004784688995215311,0.0,0.0
1180702,0.35018050541516244,0.34397163120567376,0.2888086642599278,0.28368794326241137,0.0,0.0,0.036101083032490974,0.0425531914893617,0.018050541516245487,0.031914893617021274,0.11913357400722022,0.1276595744680851,0.010830324909747292,0.014184397163120567,0.02888086642599278,0.028368794326241134,0.036101083032490974,0.0425531914893617,0.0,0.0,0.018050541516245487,0.0,0.0,0.0,0.05054151624548736,0.05319148936170213,0.0,0.0,0.01444043321299639,0.0,0.02888086642599278,0.031914893617021274,0.0,0.0,0.0,0.0
1182506,0.1509433962264151,0.13425925925925927,0.330188679245283,0.3333333333333333,0.014150943396226415,0.0,0.03773584905660377,0.05555555555555555,0.014150943396226415,0.0,0.16981132075471697,0.18055555555555555,0.0,0.013888888888888888,0.02358490566037736,0.041666666666666664,0.05660377358490566,0.06481481481481481,0.0,0.0,0.02358490566037736,0.037037037037037035,0.02358490566037736,0.0,0.07547169811320754,0.0787037037037037,0.03773584905660377,0.0,0.0,0.0,0.02830188679245283,0.041666666666666664,0.014150943396226415,0.018518518518518517,0.0,0.0
1180701,0.0763765541740675,0.07317073170731707,0.20959147424511546,0.19686411149825783,0.0,0.0,0.05328596802841918,0.05749128919860627,0.02486678507992895,0.029616724738675958,0.4511545293072824,0.44076655052264807,0.03197158081705151,0.029616724738675958,0.014209591474245116,0.0156794425087108,0.0586145648312611,0.05749128919860627,0.0,0.0,0.012433392539964476,0.01916376306620209,0.010657193605683837,0.017421602787456445,0.04440497335701599,0.04878048780487805,0.0,0.0,0.0053285968028419185,0.005226480836236934,0.007104795737122558,0.008710801393728223,0.0,0.0,0.0,0.0
1182505,0.32142857142857145,0.2967032967032967,0.2261904761904762,0.25274725274725274,0.0,0.0,0.0,0.06593406593406594,0.0,0.0,0.20238095238095238,0.16483516483516483,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0989010989010989,0.0,0.0,0.0,0.0,0.07142857142857142,0.12087912087912088,0.0,0.0,0.0,0.0
1180513,0.16355140186915887,0.14953271028037382,0.38317757009345793,0.38317757009345793,0.0,0.0,0.07009345794392523,0.08878504672897196,0.018691588785046728,0.0,0.19158878504672897,0.21495327102803738,0.028037383177570093,0.0,0.02336448598130841,0.018691588785046728,0.07009345794392523,0.08411214953271028,0.0,0.0,0.014018691588785047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02336448598130841,0.037383177570093455,0.014018691588785047,0.02336448598130841,0.0,0.0
1180708,0.18867924528301888,0.19924812030075187,0.19245283018867926,0.19924812030075187,0.01509433962264151,0.0,0.03018867924528302,0.045112781954887216,0.026415094339622643,0.03007518796992481,0.16226415094339622,0.16165413533834586,0.0,0.0,0.0,0.018796992481203006,0.04905660377358491,0.041353383458646614,0.03018867924528302,0.0,0.0,0.0,0.026415094339622643,0.03383458646616541,0.18867924528301888,0.18796992481203006,0.0,0.0,0.0,0.0,0.07169811320754717,0.08270676691729323,0.018867924528301886,0.0,0.0,0.0
1180512,0.08955223880597014,0.08791208791208792,0.3805970149253731,0.3772893772893773,0.0,0.0,0.06716417910447761,0.08424908424908426,0.018656716417910446,0.0,0.1455223880597015,0.1575091575091575,0.04477611940298507,0.04395604395604396,0.04477611940298507,0.04395604395604396,0.12313432835820895,0.12454212454212454,0.0,0.0,0.014925373134328358,0.03296703296703297,0.011194029850746268,0.0,0.048507462686567165,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.011194029850746268,0.0,0.0,0.0
